,Unnamed: 0,block_id,previous_solution,timeout,solver_time_in_sec,outcome,initial_n_instrs,model_found,shown_optimal,initial_length,used_bound,saved_length,solution_found,optimized_n_instrs,optimized_length,rules
0,0,folder8_json_91,"i32.load16_u[1,2] i32.add local.set[local_index(0)] i32.load8_u[0,1] local.get[local_index(0)] i32.store8[3,4] i32.store16[2,2] i32.add",10,0.05,unsat,8,False,False,8,8,0,,,,
0,0,folder8_json_92,"call[function_index(0)] i32.const[15] local.tee[local_index(0)] local.tee[local_index(1)] i32.load16_u[0,2] i32.load16_u[4,0] i32.load[0,2] local.get[local_index(0)]",10,0.031,unsat,8,False,False,8,8,0,,,,
0,0,folder8_json_93,"i32.load16_s[2,2] i32.store8[1,2] i32.store8[0,2] i32.load16_s[2,0] local.tee[local_index(0)] local.set[local_index(0)] i32.load16_u[3,5] i32.load8_s[0,2]",10,0.042,unsat,8,False,False,8,8,0,,,,
0,0,folder8_json_94,"local.set[local_index(1)] i32.load8_s[5,0] i32.add local.get[local_index(1)] local.get[local_index(1)] i32.const[92] i32.load16_u[2,2] i32.store[2,2]",10,0.027,unsat,8,False,False,8,8,0,,,,
0,0,folder8_json_95,"local.get[local_index(0)] local.get[local_index(0)] local.set[local_index(0)] local.get[local_index(0)] i32.add local.set[local_index(0)] local.get[local_index(0)] i32.store8[3,2]",10,0.015,model,8,True,True,8,8,3,local.get[local_index(0)] local.get[local_index(0)] i32.add local.tee[local_index(0)] i32.store8,5.0,5.0,
0,0,folder8_json_96,"i32.store16[2,0] local.set[local_index(1)] i32.load[3,5] local.get[local_index(1)] local.get[local_index(1)] i32.store[2,1] local.set[local_index(0)] local.get[local_index(0)]",10,0.032,unsat,8,False,False,8,8,0,,,,
0,0,folder8_json_97,"local.set[local_index(0)] i32.sub local.tee[local_index(1)] i32.load[1,5] local.tee[local_index(1)] i32.add local.tee[local_index(0)] i32.add",10,0.042,model,8,True,True,8,8,1,drop i32.sub i32.load local.tee[local_index(1)] i32.add local.tee[local_index(0)] i32.add,7.0,7.0,
0,0,folder8_json_98,"i32.add local.tee[local_index(0)] i32.store[0,5] local.get[local_index(1)] local.set[local_index(0)] call[function_index(0)] local.get[local_index(1)] i32.load16_s[4,4]",10,0.033,model,8,True,True,8,8,1,i32.add i32.store call[function_index(0)] local.get[local_index(1)] i32.load16_s local.get[local_index(1)] local.set[local_index(0)],7.0,7.0,
0,0,folder8_json_99,"call[function_index(0)] local.set[local_index(0)] local.tee[local_index(1)] local.tee[local_index(1)] i32.const[19] local.get[local_index(1)] i32.store16[2,1] i32.add",10,0.034,unsat,8,False,False,8,8,0,,,,
0,0,folder9_json_0,"local.tee[local_index(1)] local.get[local_index(1)] i32.store[5,0] local.set[local_index(0)] local.tee[local_index(0)] local.set[local_index(1)] local.tee[local_index(0)] local.set[local_index(0)] local.tee[local_index(0)]",10,0.035,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_1,"local.set[local_index(0)] i32.load8_u[2,1] i32.load[4,4] local.tee[local_index(0)] i32.store16[2,2] local.get[local_index(0)] local.set[local_index(0)] call[function_index(0)] i32.load8_u[0,4]",10,0.044,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_2,"local.get[local_index(0)] i32.store8[4,0] local.set[local_index(1)] i32.store[3,1] local.get[local_index(1)] local.tee[local_index(0)] i32.load[2,4] local.set[local_index(0)] i32.load8_s[2,5]",10,0.041,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_3,"local.set[local_index(0)] local.tee[local_index(1)] local.get[local_index(1)] local.set[local_index(0)] call[function_index(0)] i32.store8[1,5] i32.sub local.tee[local_index(1)] i32.load8_s[4,5]",10,0.043,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_4,"i32.load16_s[5,1] local.set[local_index(0)] i32.store16[3,0] local.tee[local_index(1)] i32.store[1,5] i32.load[2,3] i32.load16_u[5,5] local.get[local_index(1)] i32.load8_u[2,3]",10,0.052,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_5,"i32.load[1,4] local.set[local_index(1)] local.set[local_index(1)] i32.store8[4,1] i32.load8_s[2,2] local.set[local_index(0)] i32.load16_s[2,3] local.get[local_index(0)] i32.load16_s[0,5]",10,0.054,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_6,"call[function_index(0)] i32.load8_s[3,2] i32.load8_s[1,3] i32.load16_u[4,0] i32.add local.get[local_index(1)] local.tee[local_index(0)] local.tee[local_index(1)] local.tee[local_index(1)]",10,0.042,model,9,True,True,9,9,2,call[function_index(0)] i32.load8_s i32.load8_s i32.load16_u i32.add local.get[local_index(1)] local.tee[local_index(0)],7.0,7.0,
0,0,folder9_json_7,"i32.add i32.load16_s[4,5] i32.store[5,1] local.get[local_index(0)] i32.load16_u[4,3] local.tee[local_index(1)] local.get[local_index(0)] i32.load16_s[3,5] i32.load8_s[3,5]",10,0.03,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_8,local.get[local_index(0)] local.get[local_index(0)] local.tee[local_index(0)] local.get[local_index(0)] local.tee[local_index(1)] call[function_index(0)] i32.sub local.get[local_index(0)] local.get[local_index(1)],10,0.024,model,9,True,True,9,9,1,local.get[local_index(0)] local.get[local_index(0)] local.get[local_index(0)] call[function_index(0)] i32.sub local.get[local_index(0)] local.get[local_index(0)] local.tee[local_index(1)],8.0,8.0,
0,0,folder9_json_9,"i32.load16_s[0,5] i32.load8_s[5,0] i32.store8[3,1] i32.load[5,4] local.tee[local_index(1)] i32.store[3,2] i32.store[2,4] local.set[local_index(0)] i32.load16_u[1,1]",10,0.073,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_10,"local.set[local_index(1)] local.get[local_index(1)] i32.load8_u[2,0] local.tee[local_index(0)] i32.store8[4,5] local.tee[local_index(0)] i32.store16[3,4] call[function_index(0)] local.get[local_index(1)]",10,0.057,model,9,True,True,9,9,2,local.tee[local_index(1)] i32.load8_u i32.store8 local.tee[local_index(0)] i32.store16 call[function_index(0)] local.get[local_index(1)],7.0,7.0,
0,0,folder9_json_11,"local.get[local_index(1)] local.set[local_index(0)] local.set[local_index(0)] i32.load16_s[5,4] i32.add i32.const[24] i32.store8[1,0] i32.add i32.load16_s[5,4]",10,0.044,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_12,"local.tee[local_index(1)] i32.load8_u[5,5] i32.const[18] i32.store[5,2] i32.const[54] i32.store8[1,4] local.tee[local_index(1)] local.get[local_index(1)] i32.add",10,0.036,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_13,"i32.load[5,4] local.tee[local_index(0)] i32.load16_s[1,0] local.tee[local_index(1)] i32.const[6] i32.store[2,0] i32.load16_s[4,2] i32.const[15] local.get[local_index(0)]",10,0.034,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_14,"local.set[local_index(0)] local.set[local_index(1)] i32.load8_s[2,2] i32.load8_s[4,5] call[function_index(0)] local.set[local_index(0)] i32.load8_s[4,3] i32.load8_s[5,2] i32.store8[4,4]",10,0.048,model,9,True,True,9,9,0,drop local.set[local_index(1)] i32.load8_s i32.load8_s call[function_index(0)] local.set[local_index(0)] i32.load8_s i32.load8_s i32.store8,9.0,9.0,
0,0,folder9_json_15,"i32.store8[3,1] local.get[local_index(0)] i32.const[68] local.tee[local_index(1)] i32.add i32.load8_s[5,3] local.get[local_index(0)] i32.load16_s[5,1] i32.sub",10,0.028,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_16,"i32.store8[5,3] i32.add i32.load[3,5] local.get[local_index(1)] local.tee[local_index(1)] local.set[local_index(1)] local.get[local_index(0)] i32.store16[2,1] local.tee[local_index(1)]",10,0.037,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_17,"i32.load[1,3] local.tee[local_index(1)] i32.store8[2,2] local.set[local_index(0)] i32.sub call[function_index(0)] local.set[local_index(0)] local.tee[local_index(0)] local.get[local_index(1)]",10,0.045,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_18,"local.get[local_index(0)] local.get[local_index(1)] i32.store16[3,3] local.tee[local_index(1)] call[function_index(0)] i32.const[53] local.tee[local_index(1)] i32.store8[4,5] i32.load8_u[5,3]",10,0.04,model,9,True,True,9,9,0,i32.const[53] local.get[local_index(0)] local.get[local_index(1)] i32.store16 local.set[local_index(1)] call[function_index(0)] i32.const[53] i32.store8 i32.load8_u,9.0,9.0,
0,0,folder9_json_19,"i32.add local.get[local_index(0)] local.set[local_index(0)] local.get[local_index(0)] local.set[local_index(1)] i32.load16_u[2,4] i32.store16[2,2] local.get[local_index(0)] local.tee[local_index(0)]",10,0.029,model,9,True,True,9,9,4,i32.add i32.load16_u i32.store16 local.get[local_index(0)] local.tee[local_index(1)],5.0,5.0,
0,0,folder9_json_20,"local.tee[local_index(0)] local.set[local_index(1)] local.tee[local_index(1)] local.tee[local_index(0)] i32.store8[3,3] i32.store[4,1] i32.add local.set[local_index(0)] local.tee[local_index(0)]",10,0.047,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_21,"i32.load8_u[4,5] local.tee[local_index(1)] i32.sub local.set[local_index(1)] i32.load8_s[1,4] i32.store[1,3] local.get[local_index(1)] i32.load[0,1] local.tee[local_index(0)]",10,0.04,model,9,True,True,9,9,1,i32.load8_u i32.sub local.set[local_index(1)] i32.load8_s i32.store local.get[local_index(1)] i32.load local.tee[local_index(0)],8.0,8.0,
0,0,folder9_json_22,"local.get[local_index(0)] i32.load[5,4] local.get[local_index(0)] local.tee[local_index(0)] local.get[local_index(0)] i32.load8_s[2,1] local.get[local_index(1)] i32.const[31] i32.load16_u[0,2]",10,0.03,model,9,True,True,9,9,1,local.get[local_index(0)] i32.load local.get[local_index(0)] local.get[local_index(0)] i32.load8_s local.get[local_index(1)] i32.const[31] i32.load16_u,8.0,8.0,
0,0,folder9_json_23,"i32.store[2,5] local.tee[local_index(0)] call[function_index(0)] i32.load8_s[5,5] i32.const[35] local.tee[local_index(0)] local.tee[local_index(1)] i32.load16_u[4,0] i32.store16[0,5]",10,0.045,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_24,"local.set[local_index(0)] i32.load16_s[4,2] local.tee[local_index(0)] i32.const[5] local.set[local_index(1)] i32.load8_s[0,2] local.get[local_index(0)] local.tee[local_index(0)] i32.store16[4,0]",10,0.03,model,9,True,True,9,9,1,drop i32.load16_s i32.const[5] local.set[local_index(1)] local.tee[local_index(0)] i32.load8_s local.get[local_index(0)] i32.store16,8.0,8.0,
0,0,folder9_json_25,"local.get[local_index(0)] local.set[local_index(0)] local.get[local_index(1)] local.get[local_index(0)] i32.store16[3,2] local.set[local_index(1)] local.tee[local_index(0)] i32.store16[5,3] call[function_index(0)]",10,0.046,model,9,True,True,9,9,2,local.get[local_index(1)] local.get[local_index(0)] i32.store16 local.set[local_index(1)] local.tee[local_index(0)] i32.store16 call[function_index(0)],7.0,7.0,
0,0,folder9_json_26,"i32.load8_u[3,5] i32.load[4,5] i32.load8_s[3,2] i32.const[93] local.set[local_index(0)] call[function_index(0)] local.get[local_index(0)] i32.store16[5,5] local.tee[local_index(0)]",10,0.028,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_27,"local.set[local_index(0)] i32.load16_s[5,0] local.get[local_index(1)] i32.load[1,2] i32.const[63] i32.load8_u[5,2] i32.sub local.get[local_index(1)] i32.const[12]",10,0.036,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_28,"i32.add i32.load8_s[1,4] i32.sub local.tee[local_index(1)] i32.load8_s[1,2] i32.load16_u[5,2] local.get[local_index(1)] i32.load8_u[3,2] i32.add",10,0.036,model,9,True,True,9,9,0,i32.add i32.load8_s i32.sub local.tee[local_index(1)] i32.load8_u local.get[local_index(1)] i32.load8_s i32.load16_u i32.add,9.0,9.0,
0,0,folder9_json_29,"call[function_index(0)] i32.load16_s[5,5] call[function_index(1)] i32.load16_u[5,0] local.tee[local_index(0)] local.get[local_index(1)] local.set[local_index(1)] local.tee[local_index(0)] i32.sub",10,0.044,model,9,True,True,9,9,3,call[function_index(0)] i32.load16_s call[function_index(1)] i32.load16_u local.tee[local_index(0)] i32.sub,6.0,6.0,
0,0,folder9_json_30,"local.tee[local_index(1)] i32.load16_s[5,3] i32.load16_u[0,0] i32.store[0,2] i32.load16_u[4,5] local.tee[local_index(0)] i32.store[4,2] i32.store16[1,1] local.tee[local_index(0)]",10,0.051,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_31,"i32.store8[5,5] local.get[local_index(0)] i32.load8_s[1,2] i32.sub i32.store[0,4] i32.add i32.store[0,3] i32.store[0,3] local.get[local_index(0)]",10,0.058,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_32,"i32.add local.tee[local_index(1)] i32.load16_u[1,3] i32.store[4,3] i32.load16_s[1,0] call[function_index(0)] i32.load16_s[5,5] local.tee[local_index(1)] i32.load16_s[2,3]",10,0.04,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_33,"i32.add i32.load8_s[0,1] local.get[local_index(0)] i32.load8_s[2,0] i32.load[5,1] local.get[local_index(1)] i32.sub local.tee[local_index(1)] i32.load[5,2]",10,0.035,model,9,True,True,9,9,0,i32.add i32.load8_s local.get[local_index(0)] i32.load8_s i32.load local.get[local_index(1)] i32.sub local.tee[local_index(1)] i32.load,9.0,9.0,
0,0,folder9_json_34,"local.tee[local_index(0)] local.set[local_index(0)] i32.store8[2,0] local.get[local_index(1)] i32.load8_s[0,4] i32.add i32.store16[5,3] local.tee[local_index(1)] local.get[local_index(0)]",10,0.05,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_35,"local.set[local_index(0)] local.set[local_index(1)] local.get[local_index(1)] i32.load8_s[3,3] i32.const[53] i32.load[0,5] call[function_index(0)] local.set[local_index(0)] i32.load8_s[2,5]",10,0.048,model,9,True,True,9,9,1,drop local.tee[local_index(1)] i32.load8_s i32.const[53] i32.load call[function_index(0)] local.set[local_index(0)] i32.load8_s,8.0,8.0,
0,0,folder9_json_36,"local.tee[local_index(0)] i32.load8_s[1,1] call[function_index(0)] local.get[local_index(1)] i32.add local.set[local_index(0)] i32.const[41] i32.store16[1,5] local.set[local_index(0)]",10,0.025,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_37,"local.set[local_index(0)] call[function_index(0)] local.tee[local_index(1)] local.tee[local_index(1)] i32.store[1,4] call[function_index(1)] i32.const[56] i32.load8_u[5,2] local.tee[local_index(0)]",10,0.053,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_38,"i32.store8[5,4] i32.add local.get[local_index(0)] local.tee[local_index(0)] i32.sub i32.add i32.store[2,1] i32.load16_u[4,4] i32.load16_u[0,0]",10,0.053,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_39,"i32.load8_s[5,5] local.tee[local_index(1)] i32.load8_u[3,0] i32.sub i32.store[5,0] local.get[local_index(0)] local.set[local_index(0)] local.get[local_index(0)] i32.load8_u[5,0]",10,0.035,model,9,True,True,9,9,2,i32.load8_s local.tee[local_index(1)] i32.load8_u i32.sub i32.store local.get[local_index(0)] i32.load8_u,7.0,7.0,
0,0,folder9_json_40,"local.tee[local_index(1)] local.get[local_index(0)] local.tee[local_index(1)] local.tee[local_index(0)] i32.load16_u[2,4] i32.load16_s[0,5] local.tee[local_index(0)] i32.store16[5,3] i32.store16[4,1]",10,0.03,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_41,"local.get[local_index(1)] i32.store16[0,3] i32.sub i32.load[5,0] i32.store[5,0] i32.load8_u[2,4] local.get[local_index(0)] local.set[local_index(0)] local.get[local_index(1)]",10,0.036,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_42,"local.tee[local_index(1)] local.get[local_index(0)] local.tee[local_index(1)] i32.store[3,1] i32.sub i32.store16[0,2] local.tee[local_index(1)] i32.sub i32.load16_s[1,1]",10,0.051,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_43,"i32.const[87] i32.const[35] i32.store16[4,4] local.get[local_index(0)] local.set[local_index(1)] i32.load16_s[5,5] local.tee[local_index(1)] local.get[local_index(0)] i32.load[5,1]",10,0.028,model,9,True,True,9,9,0,local.set[local_index(1)] i32.const[87] i32.const[35] i32.store16 local.get[local_index(1)] i32.load16_s local.tee[local_index(1)] local.get[local_index(0)] i32.load,9.0,9.0,
0,0,folder9_json_44,"local.set[local_index(0)] local.tee[local_index(1)] i32.sub i32.sub local.tee[local_index(0)] local.tee[local_index(0)] i32.load[2,0] i32.const[42] local.tee[local_index(1)]",10,0.04,model,9,True,True,9,9,2,drop i32.sub i32.sub local.tee[local_index(0)] i32.load i32.const[42] local.tee[local_index(1)],7.0,7.0,
0,0,folder9_json_45,"local.set[local_index(0)] i32.store[3,3] i32.add local.set[local_index(0)] i32.load16_u[3,2] local.tee[local_index(0)] i32.load[1,1] i32.load8_s[3,4] call[function_index(0)]",10,0.06,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_46,"i32.store16[1,2] i32.add i32.sub i32.store16[3,0] i32.const[75] i32.store8[1,4] i32.store[2,0] i32.load16_u[0,3] i32.sub",10,0.076,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_47,"local.set[local_index(1)] local.tee[local_index(0)] i32.load16_u[4,4] local.get[local_index(0)] i32.store16[2,1] i32.store8[2,1] local.tee[local_index(0)] local.set[local_index(0)] local.get[local_index(0)]",10,0.037,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_48,"local.tee[local_index(0)] i32.const[51] i32.store[3,4] local.get[local_index(1)] local.tee[local_index(1)] i32.load8_u[1,2] local.get[local_index(0)] local.tee[local_index(0)] local.tee[local_index(1)]",10,0.03,model,9,True,True,9,9,2,local.tee[local_index(0)] i32.const[51] i32.store local.get[local_index(1)] i32.load8_u local.get[local_index(0)] local.tee[local_index(1)],7.0,7.0,
0,0,folder9_json_49,"i32.const[60] local.set[local_index(1)] i32.load[4,1] local.get[local_index(0)] i32.load8_s[5,4] i32.load16_s[1,5] local.set[local_index(0)] local.tee[local_index(0)] i32.load16_s[4,0]",10,0.029,model,9,True,True,9,9,0,i32.load i32.const[60] local.set[local_index(1)] local.get[local_index(0)] i32.load8_s i32.load16_s local.set[local_index(-1)] local.tee[local_index(0)] i32.load16_s,9.0,9.0,
0,0,folder9_json_50,"i32.store8[4,2] local.tee[local_index(1)] i32.store8[5,1] i32.store[1,2] i32.load[0,2] i32.load8_u[5,1] local.set[local_index(1)] local.tee[local_index(1)] i32.const[65]",10,0.061,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_51,"i32.add i32.const[92] local.tee[local_index(1)] local.set[local_index(0)] i32.store16[0,4] i32.add local.get[local_index(1)] local.set[local_index(0)] local.get[local_index(0)]",10,0.043,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_52,"i32.store8[5,1] i32.load16_u[3,0] call[function_index(0)] local.tee[local_index(1)] i32.load8_s[2,3] i32.load8_u[0,3] local.set[local_index(1)] local.get[local_index(1)] i32.load[1,5]",10,0.043,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_53,"local.get[local_index(0)] i32.load16_u[0,1] local.tee[local_index(1)] call[function_index(0)] i32.add local.tee[local_index(1)] i32.store16[2,5] local.get[local_index(1)] call[function_index(1)]",10,0.029,model,9,True,True,9,9,1,local.get[local_index(0)] i32.load16_u call[function_index(0)] i32.add local.tee[local_index(1)] i32.store16 local.get[local_index(1)] call[function_index(1)],8.0,8.0,
0,0,folder9_json_54,"i32.load16_u[5,2] local.get[local_index(1)] i32.store8[1,1] i32.sub i32.load8_u[0,0] i32.load8_s[1,1] local.get[local_index(0)] i32.load16_u[2,1] local.set[local_index(1)]",10,0.035,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_55,"local.get[local_index(0)] local.get[local_index(1)] i32.store8[1,5] local.set[local_index(1)] i32.load[2,2] i32.load16_s[3,5] i32.sub i32.store8[0,3] local.tee[local_index(1)]",10,0.04,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_56,"local.tee[local_index(1)] i32.load[2,0] local.set[local_index(0)] call[function_index(0)] i32.load8_s[3,4] i32.load8_u[2,2] local.get[local_index(0)] i32.store[5,0] i32.const[66]",10,0.04,unsat,9,False,False,9,9,0,,,,
0,0,folder9_json_57,"local.set[local_index(0)] local.get[local_index(1)] local.tee[local_index(0)] i32.const[92] i32.load8_s[3,5] local.get[local_index(1)] local.get[local_index(0)] i32.sub i32.load16_s[0,5]",10,0.027,model,9,True,True,9,9,2,drop local.get[local_index(1)] local.tee[local_index(0)] i32.const[92] i32.load8_s i32.const[0] i32.load16_s,7.0,7.0,"i32.sub(X,X) -> 0"
